type,code,fullCode,name,provinsiCode,kabupatenKotaCode,kabupatenKotaFullCode,createdAt,updatedAt
kecamatan,030,7312030,LILI RIAJA,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7312031,GANRA,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,032,7312032,CITTA,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7312040,LILI RILAU,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7312050,DONRI DONRI,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7312060,MARIO RIAWA,73,12,7312,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,7313100,MANIANG PAJO,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,101,7313101,GILIRENG,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,7313110,KEERA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,7313120,PITUMPANUA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7313010,SABBANG PARU,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7313020,TEMPE,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7313030,PAMMANA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7313040,BOLA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7313050,TAKKALALLA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7313060,SAJOANGING,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7313061,PENRANG,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7313070,MAJAULENG,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7313080,TANASITOLO,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7313090,BELAWA,73,13,7313,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7314010,PANCA LAUTANG,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7314020,TELLULIMPO E,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7314030,WATANG PULU,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7314040,BARANTI,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7314050,PANCA RIJANG,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7314051,KULO,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7314060,MARITENGNGAE,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7314061,WATANG SIDENRENG,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7314070,PITU RIAWA,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7314080,DUAPITUE,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,081,7314081,PITU RIASE,73,14,7314,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7315010,SUPPA,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7315020,MATTIROSOMPE,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7315021,LANRISANG,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7315030,MATTIRO BULU,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7315040,WATANG SAWITTO,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7315041,PALETEANG,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,042,7315042,TIROANG,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7315050,PATAMPANUA,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7315060,CEMPA,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7315070,DUAMPANUA,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,071,7315071,BATULAPPA,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7315080,LEMBANG,73,15,7315,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7316010,MAIWA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7316011,BUNGIN,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7316020,ENREKANG,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7316021,CENDANA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7316030,BARAKA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7316031,BUNTU BATU,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7316040,ANGGERAJA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7316041,MALUA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7316050,ALLA,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7316051,CURIO,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,052,7316052,MASALLE,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,053,7316053,BAROKO,73,16,7316,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7317010,LAROMPONG,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7317011,LAROMPONG SELATAN,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7317020,SULI,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7317021,SULI BARAT,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7317030,BELOPA,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7317031,KAMANRE,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,032,7317032,BELOPA UTARA,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7317040,BAJO,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7317041,BAJO BARAT,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7317050,BASSESANGTEMPE,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7317051,LATIMOJONG,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,052,7317052,BASSESANGTEMPE UTARA,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7317060,BUPON,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7317061,PONRANG,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,062,7317062,PONRANG SELATAN,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7317070,BUA,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7317080,WALENRANG,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,081,7317081,WALENRANG TIMUR,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7317090,LAMASI,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,091,7317091,WALENRANG UTARA,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,092,7317092,WALENRANG BARAT,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,093,7317093,LAMASI TIMUR,73,17,7317,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7318010,BONGGAKARADENG,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7318011,SIMBUANG,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,012,7318012,RANO,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,013,7318013,MAPPAK,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7318020,MENGKENDEK,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7318021,GANDANG BATU SILANAN,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7318030,SANGALLA,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7318031,SANGALA SELATAN,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,032,7318032,SANGALLA UTARA,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7318040,MAKALE,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7318041,MAKALE SELATAN,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,042,7318042,MAKALE UTARA,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7318050,SALUPUTTI,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7318051,BITTUANG,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,052,7318052,REMBON,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,053,7318053,MASANDA,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,054,7318054,MALIMBONG BALEPE,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7318061,RANTETAYO,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,067,7318067,KURRA,73,18,7318,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,7322120,MASAMBA,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,121,7322121,MAPPEDECENG,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,122,7322122,RAMPI,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,7322130,RONGKONG,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,131,7322131,SEKO,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7322010,SABBANG,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7322011,SABBANG SELATAN,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7322020,BAEBUNTA,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7322021,BAEBUNTA SELATAN,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7322030,MALANGKE,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7322031,MALANGKE BARAT,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7322040,SUKAMAJU,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7322041,SUKAMAJU SELATAN,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7322050,BONE-BONE,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7322051,TANA LILI,73,22,7322,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7325010,BURAU,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7325020,WOTU,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7325030,TOMONI,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7325031,TOMONI TIMUR,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7325040,ANGKONA,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7325050,MALILI,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7325060,TOWUTI,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7325070,NUHA,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,071,7325071,WASUPONDA,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7325080,MANGKUTANA,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,081,7325081,KALAENA,73,25,7325,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,7326100,TIKALA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,7326110,SESEAN,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,120,7326120,BALUSU,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,7326130,SA'DAN,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,7326140,BENGKELEKILA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,7326150,SESEAN SULOARA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,160,7326160,KAPALA PITU,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,7326170,DENDE PIONGAN NAPO,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,7326180,AWAN RANTE KARUA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,190,7326190,RINDINGALO,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,200,7326200,BUNTU PEPASAN,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,210,7326210,BARUPPU,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7326010,SOPAI,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7326020,KESU,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7326030,SANGGALANGI,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7326040,BUNTAO,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7326050,RANTEBUA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7326060,NANGGALA,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7326070,TONDON,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7326080,TALLUNGLIPU,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7326090,RANTEPAO,73,26,7326,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,7371100,PANAKKUKANG,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,101,7371101,MANGGALA,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,7371110,BIRING KANAYA,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,111,7371111,TAMALANREA,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7371010,MARISO,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7371020,MAMAJANG,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7371030,TAMALATE,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7371031,RAPPOCINI,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7371040,MAKASSAR,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7371050,UJUNG PANDANG,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7371060,WAJO,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7371070,BONTOALA,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7371080,UJUNG TANAH,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,081,7371081,KEPULAUAN SANGKARRANG,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7371090,TALLO,73,71,7371,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7372010,BACUKIKI,73,72,7372,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7372011,BACUKIKI BARAT,73,72,7372,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7372020,UJUNG,73,72,7372,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7372030,SOREANG,73,72,7372,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7373010,WARA SELATAN,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7373011,SENDANA,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7373020,WARA,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7373021,WARA TIMUR,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,022,7373022,MUNGKAJANG,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7373030,WARA UTARA,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7373031,BARA,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,040,7373040,TELLUWANUA,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,041,7373041,WARA BARAT,73,73,7373,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,110,7401110,KAPONTORI,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,050,7401050,LASALIMU,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,051,7401051,LASALIMU SELATAN,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,052,7401052,SIOTAPINA,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,060,7401060,PASAR WAJO,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7401061,WOLOWA,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,062,7401062,WABULA,74,01,7401,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,111,7402111,MALIGANO,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,112,7402112,BATUKARA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,010,7402010,TONGKUNO,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,011,7402011,TONGKUNO SELATAN,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,020,7402020,PARIGI,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,021,7402021,BONE,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,022,7402022,MAROBO,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,030,7402030,KABAWO,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,031,7402031,KABANGKA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,032,7402032,KONTUKOWUNA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,061,7402061,KONTUNAGA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,062,7402062,WATOPUTE,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,070,7402070,KATOBU,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,071,7402071,LOHIA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,072,7402072,DURUKA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,073,7402073,BATALAIWORU,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,080,7402080,NAPABALANO,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,081,7402081,LASALEPA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,083,7402083,TOWEA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7402090,WAKORUMBA SELATAN,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,091,7402091,PASIR PUTIH,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,092,7402092,PASI KOLAGA,74,02,7402,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,100,7403100,SAMPARA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,101,7403101,BONDOALA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,102,7403102,BESULUTU,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,103,7403103,KAPOIALA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,104,7403104,ANGGALOMOARE,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,105,7403105,MOROSI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,130,7403130,LAMBUYA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,131,7403131,UEPAI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,132,7403132,PURIALA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,133,7403133,ONEMBUTE,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,140,7403140,PONDIDAHA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,141,7403141,WONGGEDUKU,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,142,7403142,AMONGGEDO,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,143,7403143,WONGGEDUKU BARAT,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,150,7403150,WAWOTOBI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,151,7403151,MELUHU,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,152,7403152,KONAWE,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,153,7403153,ANGGOTOA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,170,7403170,UNAAHA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,171,7403171,ANGGABERI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,180,7403180,ABUKI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,181,7403181,LATOMA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,182,7403182,TONGAUNA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,183,7403183,ASINUA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,184,7403184,PADANGGUNI,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,185,7403185,TONGAUNA UTARA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,193,7403193,ROUTA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
kecamatan,090,7403090,SOROPIA,74,03,7403,2025-07-25T15:55:17.819Z,2025-07-25T15:55:17.819Z
